Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_Name,Sequencing_method,SRA Study,Submitter_Id
ERR4283334,WGS,252,4224312792,PRJEB38984,SAMEA7000374,1487780058,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235994,SAMEA7000374,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-14T19:50:00Z,1,SAMEA7000374,W0058_v3,Illumina Solexa,ERP122448,W0058_v3
ERR4283335,WGS,252,4891319496,PRJEB38984,SAMEA7000375,2362065031,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235995,SAMEA7000375,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-21T07:02:00Z,1,SAMEA7000375,W0058_v4,Illumina Solexa,ERP122448,W0058_v4
ERR4283336,WGS,252,4512319056,PRJEB38984,SAMEA7000376,1509392668,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235996,SAMEA7000376,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:31:00Z,1,SAMEA7000376,W0059_v1,Illumina Solexa,ERP122448,W0059_v1
ERR4283337,WGS,252,4009631472,PRJEB38984,SAMEA7000377,1315755977,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235997,SAMEA7000377,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T19:49:00Z,1,SAMEA7000377,W0059_v2,Illumina Solexa,ERP122448,W0059_v2
ERR4283338,WGS,252,4589805528,PRJEB38984,SAMEA7000378,1594802207,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235998,SAMEA7000378,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-17T18:31:00Z,1,SAMEA7000378,W0059_v3,Illumina Solexa,ERP122448,W0059_v3
ERR4283339,WGS,252,7058668176,PRJEB38984,SAMEA7000379,2478283386,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235999,SAMEA7000379,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:38:00Z,1,SAMEA7000379,W0059_v4,Illumina Solexa,ERP122448,W0059_v4
ERR4283340,WGS,252,4391826768,PRJEB38984,SAMEA7000380,1571082979,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236000,SAMEA7000380,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-13T18:26:00Z,1,SAMEA7000380,W0060_v1,Illumina Solexa,ERP122448,W0060_v1
ERR4283341,WGS,252,4653436536,PRJEB38984,SAMEA7000381,1534061485,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236001,SAMEA7000381,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T21:53:00Z,1,SAMEA7000381,W0060_v2,Illumina Solexa,ERP122448,W0060_v2
ERR4283342,WGS,252,5219605692,PRJEB38984,SAMEA7000382,1991839467,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236002,SAMEA7000382,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-22T06:54:00Z,1,SAMEA7000382,W0060_v3,Illumina Solexa,ERP122448,W0060_v3
ERR4283343,WGS,252,4432421196,PRJEB38984,SAMEA7000383,1661002713,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236003,SAMEA7000383,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-20T01:24:00Z,1,SAMEA7000383,W0060_v4,Illumina Solexa,ERP122448,W0060_v4
ERR4283344,WGS,252,4446646092,PRJEB38984,SAMEA7000384,1497855478,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236004,SAMEA7000384,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-12T21:26:00Z,1,SAMEA7000384,W0061_v1,Illumina Solexa,ERP122448,W0061_v1
ERR4283345,WGS,252,4553459568,PRJEB38984,SAMEA7000385,1497897331,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236005,SAMEA7000385,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:28:00Z,1,SAMEA7000385,W0061_v2,Illumina Solexa,ERP122448,W0061_v2
ERR4283346,WGS,252,4098148992,PRJEB38984,SAMEA7000386,1431202129,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236006,SAMEA7000386,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-22T01:15:00Z,1,SAMEA7000386,W0061_v3,Illumina Solexa,ERP122448,W0061_v3
ERR4283347,WGS,252,4201250508,PRJEB38984,SAMEA7000387,1545371561,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236007,SAMEA7000387,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T08:12:00Z,1,SAMEA7000387,W0061_v4,Illumina Solexa,ERP122448,W0061_v4
ERR4283348,WGS,252,4335409008,PRJEB38984,SAMEA7000388,1557552127,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236008,SAMEA7000388,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:23:00Z,1,SAMEA7000388,W0062_v1,Illumina Solexa,ERP122448,W0062_v1
ERR4283349,WGS,252,4462576776,PRJEB38984,SAMEA7000389,1637349252,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236009,SAMEA7000389,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-16T13:27:00Z,1,SAMEA7000389,W0062_v2,Illumina Solexa,ERP122448,W0062_v2
ERR4283350,WGS,252,3907683360,PRJEB38984,SAMEA7000390,1403644797,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236010,SAMEA7000390,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:39:00Z,1,SAMEA7000390,W0062_v3,Illumina Solexa,ERP122448,W0062_v3
ERR4283351,WGS,252,5079460932,PRJEB38984,SAMEA7000391,2436881916,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236011,SAMEA7000391,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:37:00Z,1,SAMEA7000391,W0062_v4,Illumina Solexa,ERP122448,W0062_v4
ERR4283352,WGS,252,4814181540,PRJEB38984,SAMEA7000392,1723085832,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236012,SAMEA7000392,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T12:43:00Z,1,SAMEA7000392,W0063_v1,Illumina Solexa,ERP122448,W0063_v1
ERR4283353,WGS,252,6009102288,PRJEB38984,SAMEA7000393,1964090487,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236013,SAMEA7000393,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T01:11:00Z,1,SAMEA7000393,W0063_v2,Illumina Solexa,ERP122448,W0063_v2
ERR4283354,WGS,252,5426872668,PRJEB38984,SAMEA7000394,1945088892,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236014,SAMEA7000394,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:25:00Z,1,SAMEA7000394,W0063_v3,Illumina Solexa,ERP122448,W0063_v3
ERR4283355,WGS,252,4481328348,PRJEB38984,SAMEA7000395,2158069575,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236015,SAMEA7000395,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T01:16:00Z,1,SAMEA7000395,W0063_v4,Illumina Solexa,ERP122448,W0063_v4
ERR4283356,WGS,252,4682648880,PRJEB38984,SAMEA7000396,1604906480,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236016,SAMEA7000396,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-31T23:53:00Z,1,SAMEA7000396,W0064_v1,Illumina Solexa,ERP122448,W0064_v1
ERR4283357,WGS,252,4563900432,PRJEB38984,SAMEA7000397,1496894309,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236017,SAMEA7000397,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-16T11:25:00Z,1,SAMEA7000397,W0064_v2,Illumina Solexa,ERP122448,W0064_v2
ERR4283358,WGS,252,4398194304,PRJEB38984,SAMEA7000398,1556987547,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236018,SAMEA7000398,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-20T01:08:00Z,1,SAMEA7000398,W0064_v3,Illumina Solexa,ERP122448,W0064_v3
ERR4283359,WGS,252,5004432216,PRJEB38984,SAMEA7000399,1882775996,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236019,SAMEA7000399,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:30:00Z,1,SAMEA7000399,W0064_v4,Illumina Solexa,ERP122448,W0064_v4
ERR4283360,WGS,252,4588572996,PRJEB38984,SAMEA7000400,1548423427,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236020,SAMEA7000400,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-14T19:40:00Z,1,SAMEA7000400,W0065_v1,Illumina Solexa,ERP122448,W0065_v1
ERR4283361,WGS,252,4422834612,PRJEB38984,SAMEA7000401,1455348076,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236021,SAMEA7000401,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-20T01:11:00Z,1,SAMEA7000401,W0065_v2,Illumina Solexa,ERP122448,W0065_v2
ERR4283362,WGS,252,5277094200,PRJEB38984,SAMEA7000402,1840977646,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236022,SAMEA7000402,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:27:00Z,1,SAMEA7000402,W0065_v3,Illumina Solexa,ERP122448,W0065_v3
ERR4283363,WGS,252,3447514224,PRJEB38984,SAMEA7000403,1223886912,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236023,SAMEA7000403,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-16T14:31:00Z,1,SAMEA7000403,W0065_v4,Illumina Solexa,ERP122448,W0065_v4
ERR4283364,WGS,252,6417946584,PRJEB38984,SAMEA7000404,2183845703,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4236024,SAMEA7000404,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:32:00Z,1,SAMEA7000404,W0066_v1,Illumina Solexa,ERP122448,W0066_v1
